cofactor_id,struct.burial_depth,struct.iron_count,struct.is_rieske,struct.is_hipip,Protein.count.ALA,Protein.count.ARG,Protein.count.ASN,Protein.count.ASP,Protein.count.CYS,Protein.count.GLN,Protein.count.GLU,Protein.count.GLY,Protein.count.HIS,Protein.count.ILE,Protein.count.LEU,Protein.count.LYS,Protein.count.MET,Protein.count.PHE,Protein.count.PRO,Protein.count.SER,Protein.count.THR,Protein.count.TRP,Protein.count.TYR,Protein.count.VAL,Protein.prop.Volume,Protein.prop.Log(Solubility (m at 20ºC)),Protein.prop.Hydrophobicity,Protein.prop.Isoelectric point,Protein.prop.P(helix),Protein.prop.nOats in side chain,Protein.prop.nSats in side chain,Protein.prop.nNats in side chain,Protein.prop.Steric hindrance,Protein.prop.nH-bonds,Protein.prop.Vol / log(solub),Protein.prop.Vol / P(helix),Protein.prop.Vol / P(sheet),Protein.prop.log(Solub) x Flex,Protein.prop.Steric hindrance x Flexibility,Protein.prop.Flexibility,Protein.prop.P(helix)+P(sheet),Protein.prop.log(Solub) x Hydrophobicity,Protein.prop.Hydrophobicity x Flex.,Protein.prop.V / (P(helix)+P(sheet)),Protein.prop.Steric hindrance / P(helix),Protein.prop.Isoelectric point / P(sheet),Protein.prop.P(sheet),Protein.prop.Vol x isoelectric point,Protein.prop.Isoelectric point / P(helix),Protein.prop.P(helix) / P(sheet),Protein.prop.Steric hindrance / P(sheet),Protein.prop.P(helix) x Flex.,Protein.mean.Volume,Protein.mean.Log(Solubility (m at 20ºC)),Protein.mean.Hydrophobicity,Protein.mean.Isoelectric point,Protein.mean.P(helix),Protein.mean.nOats in side chain,Protein.mean.nSats in side chain,Protein.mean.nNats in side chain,Protein.mean.Steric hindrance,Protein.mean.nH-bonds,Protein.mean.Vol / log(solub),Protein.mean.Vol / P(helix),Protein.mean.Vol / P(sheet),Protein.mean.log(Solub) x Flex,Protein.mean.Steric hindrance x Flexibility,Protein.mean.Flexibility,Protein.mean.P(helix)+P(sheet),Protein.mean.log(Solub) x Hydrophobicity,Protein.mean.Hydrophobicity x Flex.,Protein.mean.V / (P(helix)+P(sheet)),Protein.mean.Steric hindrance / P(helix),Protein.mean.Isoelectric point / P(sheet),Protein.mean.P(sheet),Protein.mean.Vol x isoelectric point,Protein.mean.Isoelectric point / P(helix),Protein.mean.P(helix) / P(sheet),Protein.mean.Steric hindrance / P(sheet),Protein.mean.P(helix) x Flex.,seq.CTDC__PolarizabilityC1,seq.CTDC__PolarizabilityC2,seq.CTDC__PolarizabilityC3,seq.CTDC__SolventAccessibilityC1,seq.CTDC__SolventAccessibilityC2,seq.CTDC__SolventAccessibilityC3,seq.CTDC__SecondaryStrC1,seq.CTDC__SecondaryStrC2,seq.CTDC__SecondaryStrC3,seq.CTDC__ChargeC1,seq.CTDC__ChargeC2,seq.CTDC__ChargeC3,seq.CTDC__PolarityC1,seq.CTDC__PolarityC2,seq.CTDC__PolarityC3,seq.CTDC__NormalizedVDWVC1,seq.CTDC__NormalizedVDWVC2,seq.CTDC__NormalizedVDWVC3,seq.CTDC__HydrophobicityC1,seq.CTDC__HydrophobicityC2,seq.CTDC__HydrophobicityC3,seq.CTDT__PolarizabilityT12,seq.CTDT__PolarizabilityT13,seq.CTDT__PolarizabilityT23,seq.CTDT__SolventAccessibilityT12,seq.CTDT__SolventAccessibilityT13,seq.CTDT__SolventAccessibilityT23,seq.CTDT__SecondaryStrT12,seq.CTDT__SecondaryStrT13,seq.CTDT__SecondaryStrT23,seq.CTDT__ChargeT12,seq.CTDT__ChargeT13,seq.CTDT__ChargeT23,seq.CTDT__PolarityT12,seq.CTDT__PolarityT13,seq.CTDT__PolarityT23,seq.CTDT__NormalizedVDWVT12,seq.CTDT__NormalizedVDWVT13,seq.CTDT__NormalizedVDWVT23,seq.CTDT__HydrophobicityT12,seq.CTDT__HydrophobicityT13,seq.CTDT__HydrophobicityT23,pH,Em
P00210_SF4,4.429259300231934,4,0,0,8,1,0,6,5,3,12,2,1,4,0,3,3,2,3,2,1,1,2,6,8585.2,-33.92330338901291,21.67,356.30999999999995,20.06,44,8,12,137.55,137,-1836.0849597735728,30442.260807498897,30413.13654702444,-362.1886077900269,1231.805,770.1000000000001,39.720000000000006,-5.2958055076402495,205.26600000000005,14129.537209071896,505.9740884009928,1252.1578431353655,19.66,47671.114,1356.292688151059,76.38537229929834,445.30173656950456,222.191,132.08,-0.5218969752155832,0.3333846153846154,5.481692307692307,0.3086153846153846,0.676923076923077,0.123076923076923,0.1846153846153846,2.1161538461538463,2.107692307692308,-28.24746091959343,468.3424739615215,467.8944084157607,-5.572132427538876,18.95084615384616,11.84769230769231,0.6110769230769232,-0.081473930886773,3.1579384615384622,217.37749552418305,7.784216744630657,19.26396681746716,0.3024615384615384,733.4017538461538,20.86604135617014,1.175159573835359,6.850795947223147,3.418323076923077,0.292,0.508,0.2,0.431,0.385,0.185,0.477,0.323,0.2,0.062,0.662,0.277,0.354,0.277,0.077,0.338,0.385,0.2,0.385,0.292,0.323,0.297,0.172,0.094,0.312,0.25,0.109,0.344,0.25,0.094,0.062,0.031,0.359,0.219,0.062,0.016,0.234,0.172,0.094,0.141,0.281,0.266,7.0,-385.0
P18187_P238C_SF4_intermediate,20.250429153442383,4,0,0,36,8,13,14,13,9,20,32,0,15,21,20,8,13,22,11,16,4,9,22,39206.100000000006,-80.98273239761787,129.79,1867.05,86.16,126,21,70,629.9800000000001,513,3248.353851484284,151553.59046459792,137116.21928444336,-568.3412710555449,5470.768999999999,4150.7,177.31,-68.71095889736682,1057.7959999999998,67943.15521056896,2442.716116636489,6936.897877873432,91.15,243173.6,7876.315650091798,319.3981288184144,1975.8530697663348,1037.106,128.1245098039216,-0.2646494522797969,0.4241503267973855,6.101470588235294,0.2815686274509804,0.4117647058823529,0.0686274509803921,0.2287581699346405,2.058758169934641,1.6764705882352942,10.61553546236694,495.2731714529344,448.0922198838018,-1.857324415214199,17.878330065359474,13.56437908496732,0.5794444444444444,-0.2245456173116563,3.4568496732026137,222.0364549364999,7.982732407308786,22.669600908083112,0.297875816993464,794.6849673202614,25.73959362775097,1.0437847347007003,6.4570361757069765,3.389235294117647,0.356,0.441,0.203,0.51,0.275,0.216,0.399,0.301,0.301,0.092,0.797,0.111,0.343,0.209,0.092,0.428,0.327,0.203,0.275,0.412,0.314,0.344,0.164,0.161,0.298,0.223,0.121,0.203,0.22,0.21,0.138,0.013,0.19,0.148,0.039,0.03,0.302,0.203,0.108,0.259,0.161,0.275,8.0,-250.0
P18187_P238C_SF4_distal,9.20326042175293,4,0,0,36,8,13,14,13,9,20,32,0,15,21,20,8,13,22,11,16,4,9,22,39206.100000000006,-80.98273239761787,129.79,1867.05,86.16,126,21,70,629.9800000000001,513,3248.353851484284,151553.59046459792,137116.21928444336,-568.3412710555449,5470.768999999999,4150.7,177.31,-68.71095889736682,1057.7959999999998,67943.15521056896,2442.716116636489,6936.897877873432,91.15,243173.6,7876.315650091798,319.3981288184144,1975.8530697663348,1037.106,128.1245098039216,-0.2646494522797969,0.4241503267973855,6.101470588235294,0.2815686274509804,0.4117647058823529,0.0686274509803921,0.2287581699346405,2.058758169934641,1.6764705882352942,10.61553546236694,495.2731714529344,448.0922198838018,-1.857324415214199,17.878330065359474,13.56437908496732,0.5794444444444444,-0.2245456173116563,3.4568496732026137,222.0364549364999,7.982732407308786,22.669600908083112,0.297875816993464,794.6849673202614,25.73959362775097,1.0437847347007003,6.4570361757069765,3.389235294117647,0.356,0.441,0.203,0.51,0.275,0.216,0.399,0.301,0.301,0.092,0.797,0.111,0.343,0.209,0.092,0.428,0.327,0.203,0.275,0.412,0.314,0.344,0.164,0.161,0.298,0.223,0.121,0.203,0.22,0.21,0.138,0.013,0.19,0.148,0.039,0.03,0.302,0.203,0.108,0.259,0.161,0.275,8.0,-380.0
P18187_P238C_SF4_proximal,17.306020736694336,4,0,0,36,8,13,14,13,9,20,32,0,15,21,20,8,13,22,11,16,4,9,22,39206.100000000006,-80.98273239761787,129.79,1867.05,86.16,126,21,70,629.9800000000001,513,3248.353851484284,151553.59046459792,137116.21928444336,-568.3412710555449,5470.768999999999,4150.7,177.31,-68.71095889736682,1057.7959999999998,67943.15521056896,2442.716116636489,6936.897877873432,91.15,243173.6,7876.315650091798,319.3981288184144,1975.8530697663348,1037.106,128.1245098039216,-0.2646494522797969,0.4241503267973855,6.101470588235294,0.2815686274509804,0.4117647058823529,0.0686274509803921,0.2287581699346405,2.058758169934641,1.6764705882352942,10.61553546236694,495.2731714529344,448.0922198838018,-1.857324415214199,17.878330065359474,13.56437908496732,0.5794444444444444,-0.2245456173116563,3.4568496732026137,222.0364549364999,7.982732407308786,22.669600908083112,0.297875816993464,794.6849673202614,25.73959362775097,1.0437847347007003,6.4570361757069765,3.389235294117647,0.356,0.441,0.203,0.51,0.275,0.216,0.399,0.301,0.301,0.092,0.797,0.111,0.343,0.209,0.092,0.428,0.327,0.203,0.275,0.412,0.314,0.344,0.164,0.161,0.298,0.223,0.121,0.203,0.22,0.21,0.138,0.013,0.19,0.148,0.039,0.03,0.302,0.203,0.108,0.259,0.161,0.275,8.0,-380.0
P00195_SF4_proximal,5.085961818695068,4,0,0,8,0,3,5,8,2,2,4,0,5,0,1,1,1,3,5,1,0,1,6,6567.1,-16.498206485864557,28.96,323.6000000000001,14.650000000000002,26,9,6,114.12,101,-4179.376813581862,27583.69870632464,22181.527620837944,-202.22476350429872,1238.196,889.0,32.3,-9.233532922205589,301.59399999999994,11544.716910454146,472.4607564395533,1137.3148545061802,17.65,38016.431,1448.5389981316416,53.0992633307696,344.3276513888887,210.595,117.26964285714288,-0.2946108301047242,0.5171428571428571,5.77857142857143,0.2616071428571428,0.4642857142857143,0.1607142857142857,0.1071428571428571,2.037857142857143,1.8035714285714288,-74.63172881396181,492.5660483272257,396.0987075149633,-3.6111564911481913,22.110642857142857,15.875,0.5767857142857142,-0.1648845164679569,5.3856071428571415,206.1556591152526,8.43679922213488,20.309193830467503,0.3151785714285714,678.8648392857142,25.86676782377932,0.9482011309066,6.14870806051587,3.760625,0.411,0.518,0.071,0.571,0.232,0.196,0.25,0.393,0.357,0.018,0.857,0.125,0.393,0.179,0.018,0.464,0.321,0.071,0.232,0.393,0.375,0.436,0.036,0.055,0.309,0.273,0.109,0.182,0.218,0.364,0.036,0.0,0.236,0.182,0.036,0.0,0.309,0.036,0.055,0.255,0.164,0.364,8.0,-393.0
P00195_SF4_distal,4.970224380493164,4,0,0,8,0,3,5,8,2,2,4,0,5,0,1,1,1,3,5,1,0,1,6,6567.1,-16.498206485864557,28.96,323.6000000000001,14.650000000000002,26,9,6,114.12,101,-4179.376813581862,27583.69870632464,22181.527620837944,-202.22476350429872,1238.196,889.0,32.3,-9.233532922205589,301.59399999999994,11544.716910454146,472.4607564395533,1137.3148545061802,17.65,38016.431,1448.5389981316416,53.0992633307696,344.3276513888887,210.595,117.26964285714288,-0.2946108301047242,0.5171428571428571,5.77857142857143,0.2616071428571428,0.4642857142857143,0.1607142857142857,0.1071428571428571,2.037857142857143,1.8035714285714288,-74.63172881396181,492.5660483272257,396.0987075149633,-3.6111564911481913,22.110642857142857,15.875,0.5767857142857142,-0.1648845164679569,5.3856071428571415,206.1556591152526,8.43679922213488,20.309193830467503,0.3151785714285714,678.8648392857142,25.86676782377932,0.9482011309066,6.14870806051587,3.760625,0.411,0.518,0.071,0.571,0.232,0.196,0.25,0.393,0.357,0.018,0.857,0.125,0.393,0.179,0.018,0.464,0.321,0.071,0.232,0.393,0.375,0.436,0.036,0.055,0.309,0.273,0.109,0.182,0.218,0.364,0.036,0.0,0.236,0.182,0.036,0.0,0.309,0.036,0.055,0.255,0.164,0.364,8.0,-393.0
D9PYF6_SF4,14.491074562072754,4,0,0,24,7,3,13,5,11,23,27,1,17,24,27,11,10,13,12,19,3,10,21,37586.40000000001,-89.3465159415604,111.13999999999996,1717.2000000000005,82.22,127,16,67,601.3499999999999,488,-3545.3500559209288,136914.29767852265,130275.37448490332,-487.3639855390424,4855.346,3494.1000000000004,166.70000000000002,-75.74597561451463,853.37,63411.67108401971,2196.122201793448,6280.246316529563,84.47999999999999,234643.448,6812.441804210439,300.29706658720954,1871.976625451831,896.569,133.75943060498224,-0.3179591314646277,0.3955160142348753,6.111032028469752,0.2925978647686832,0.4519572953736654,0.0569395017793594,0.2384341637010676,2.140035587188612,1.7366548042704626,-12.616904113597611,487.2394935178742,463.6134323306168,-1.7343914076122506,17.278811387900355,12.434519572953738,0.5932384341637011,-0.2695586320801232,3.036903914590748,225.66430990754347,7.815381501044299,22.34963101967816,0.3006405693950177,835.0300640569395,24.24356513953893,1.0686728348299273,6.661838524739612,3.190637010676157,0.338,0.416,0.246,0.466,0.299,0.235,0.456,0.302,0.242,0.121,0.751,0.128,0.359,0.178,0.125,0.384,0.352,0.246,0.299,0.377,0.324,0.282,0.146,0.232,0.25,0.189,0.121,0.232,0.186,0.179,0.164,0.05,0.171,0.139,0.089,0.068,0.279,0.179,0.186,0.182,0.189,0.261,7.5,-450.0
P00208_SF4_proximal,5.467318534851074,4,0,0,3,2,2,6,9,2,14,5,2,7,3,2,2,0,5,4,6,0,3,6,10682.9,-41.263949966132536,31.19,463.2900000000001,22.97,57,11,16,181.38,192,-8415.84738356013,41901.11242138781,37164.56895078831,-442.3624649788061,1662.188,1068.8,48.690000000000005,-9.866767016151115,328.10799999999995,18286.10896643384,726.4716060103758,1609.564116430393,25.72,60199.86799999999,2014.3158654964463,85.1029213191745,567.0878547248903,257.22700000000003,128.70963855421687,-0.4971560236883438,0.3757831325301204,5.581807228915664,0.2767469879518072,0.6867469879518072,0.1325301204819277,0.1927710843373494,2.185301204819277,2.3132530120481927,-101.3957516091582,504.8326797757568,447.7658909733531,-5.329668252756701,20.02636144578313,12.87710843373494,0.5866265060240965,-0.1188767110379652,3.953108433734939,220.31456586064863,8.752669951932239,19.39233875217341,0.3098795180722892,725.2996144578311,24.26886584935478,1.0253364014358373,6.832383791866149,3.099120481927711,0.289,0.578,0.133,0.398,0.337,0.265,0.361,0.373,0.265,0.048,0.711,0.241,0.361,0.277,0.072,0.349,0.41,0.133,0.337,0.337,0.325,0.366,0.085,0.122,0.305,0.171,0.207,0.268,0.207,0.171,0.073,0.024,0.341,0.195,0.061,0.024,0.354,0.085,0.122,0.293,0.22,0.159,7.0,-640.0
P00208_SF4_distal,9.646652221679688,4,0,0,3,2,2,6,9,2,14,5,2,7,3,2,2,0,5,4,6,0,3,6,10682.9,-41.263949966132536,31.19,463.2900000000001,22.97,57,11,16,181.38,192,-8415.84738356013,41901.11242138781,37164.56895078831,-442.3624649788061,1662.188,1068.8,48.690000000000005,-9.866767016151115,328.10799999999995,18286.10896643384,726.4716060103758,1609.564116430393,25.72,60199.86799999999,2014.3158654964463,85.1029213191745,567.0878547248903,257.22700000000003,128.70963855421687,-0.4971560236883438,0.3757831325301204,5.581807228915664,0.2767469879518072,0.6867469879518072,0.1325301204819277,0.1927710843373494,2.185301204819277,2.3132530120481927,-101.3957516091582,504.8326797757568,447.7658909733531,-5.329668252756701,20.02636144578313,12.87710843373494,0.5866265060240965,-0.1188767110379652,3.953108433734939,220.31456586064863,8.752669951932239,19.39233875217341,0.3098795180722892,725.2996144578311,24.26886584935478,1.0253364014358373,6.832383791866149,3.099120481927711,0.289,0.578,0.133,0.398,0.337,0.265,0.361,0.373,0.265,0.048,0.711,0.241,0.361,0.277,0.072,0.349,0.41,0.133,0.337,0.337,0.325,0.366,0.085,0.122,0.305,0.171,0.207,0.268,0.207,0.171,0.073,0.024,0.341,0.195,0.061,0.024,0.354,0.085,0.122,0.293,0.22,0.159,7.0,-467.0
Q9X1L9_SF4_proximal,7.210239887237549,4,0,0,2,6,5,5,9,0,11,7,1,5,5,6,2,3,5,4,3,2,6,5,12575.5,-46.839346631552615,34.63,563.64,25.23,50,11,33,197.53,220,12087.587658794271,48692.07288129828,43297.00073099055,-469.9621024255748,1777.1699999999998,1189.8999999999996,53.49,-30.09451662305333,381.256,21579.008696608504,771.8354430067127,2010.589555670773,28.260000000000005,78823.202,2386.91864937923,91.9478189602487,621.4045332016071,275.349,136.69021739130434,-0.5091233329516589,0.3764130434782609,6.1265217391304345,0.2742391304347826,0.5434782608695652,0.1195652173913043,0.358695652173913,2.1470652173913045,2.391304347826087,131.38682237819862,529.2616617532422,470.6195731629408,-5.108283722017117,19.317065217391303,12.93369565217391,0.5814130434782608,-0.3271143111201449,4.14408695652174,234.55444235444023,8.389515684855573,21.85423430076927,0.3071739130434783,856.7739347826088,25.94476792803511,0.999432814785312,6.754397100017469,2.992923913043478,0.228,0.489,0.283,0.413,0.359,0.228,0.359,0.359,0.283,0.13,0.696,0.174,0.402,0.228,0.141,0.283,0.337,0.283,0.359,0.304,0.337,0.231,0.11,0.319,0.319,0.22,0.187,0.308,0.209,0.242,0.22,0.044,0.22,0.22,0.176,0.055,0.165,0.165,0.242,0.231,0.275,0.242,8.0,-710.0
Q9X1L9_SF4_distal,8.206537246704102,4,0,0,2,6,5,5,9,0,11,7,1,5,5,6,2,3,5,4,3,2,6,5,12575.5,-46.839346631552615,34.63,563.64,25.23,50,11,33,197.53,220,12087.587658794271,48692.07288129828,43297.00073099055,-469.9621024255748,1777.1699999999998,1189.8999999999996,53.49,-30.09451662305333,381.256,21579.008696608504,771.8354430067127,2010.589555670773,28.260000000000005,78823.202,2386.91864937923,91.9478189602487,621.4045332016071,275.349,136.69021739130434,-0.5091233329516589,0.3764130434782609,6.1265217391304345,0.2742391304347826,0.5434782608695652,0.1195652173913043,0.358695652173913,2.1470652173913045,2.391304347826087,131.38682237819862,529.2616617532422,470.6195731629408,-5.108283722017117,19.317065217391303,12.93369565217391,0.5814130434782608,-0.3271143111201449,4.14408695652174,234.55444235444023,8.389515684855573,21.85423430076927,0.3071739130434783,856.7739347826088,25.94476792803511,0.999432814785312,6.754397100017469,2.992923913043478,0.228,0.489,0.283,0.413,0.359,0.228,0.359,0.359,0.283,0.13,0.696,0.174,0.402,0.228,0.141,0.283,0.337,0.283,0.359,0.304,0.337,0.231,0.11,0.319,0.319,0.22,0.187,0.308,0.209,0.242,0.22,0.044,0.22,0.22,0.176,0.055,0.165,0.165,0.242,0.231,0.275,0.242,8.0,-415.0
P73811_SF4_proximal,5.130191326141357,4,0,0,11,10,4,8,8,8,7,4,0,9,11,4,4,5,7,12,6,1,1,14,17825.800000000003,-40.18161710738944,62.05,823.63,38.97,61,12,47,302.22,284,15618.497742148533,65484.18190363418,59992.639114516605,-408.850421771977,2701.576,1612.6999999999998,81.13999999999999,-30.72525073930348,523.206,29553.25398532996,1141.3021141072263,2834.6015781546,42.17,112220.139,3192.139666603033,137.71954274994738,937.4114991793464,429.89899999999983,133.02835820895524,-0.2998628142342496,0.4630597014925373,6.146492537313433,0.290820895522388,0.4552238805970149,0.0895522388059701,0.3507462686567164,2.2553731343283583,2.1194029850746268,116.55595329961592,488.6879246539864,447.7062620486314,-3.051122550537141,20.16101492537313,12.03507462686567,0.6055223880597014,-0.2292929159649513,3.9045223880597018,220.54667153231307,8.517179956024078,21.153743120556715,0.3147014925373134,837.463723880597,23.8219378104704,1.0277577817160253,6.995608202830942,3.208201492537312,0.301,0.511,0.188,0.474,0.301,0.226,0.414,0.331,0.256,0.105,0.789,0.105,0.398,0.195,0.105,0.353,0.398,0.188,0.301,0.308,0.391,0.356,0.098,0.114,0.318,0.25,0.136,0.227,0.205,0.205,0.152,0.015,0.182,0.212,0.083,0.015,0.326,0.121,0.083,0.182,0.273,0.273,8.5,-516.0
P73811_SF4_distal,7.138221740722656,4,0,0,11,10,4,8,8,8,7,4,0,9,11,4,4,5,7,12,6,1,1,14,17825.800000000003,-40.18161710738944,62.05,823.63,38.97,61,12,47,302.22,284,15618.497742148533,65484.18190363418,59992.639114516605,-408.850421771977,2701.576,1612.6999999999998,81.13999999999999,-30.72525073930348,523.206,29553.25398532996,1141.3021141072263,2834.6015781546,42.17,112220.139,3192.139666603033,137.71954274994738,937.4114991793464,429.89899999999983,133.02835820895524,-0.2998628142342496,0.4630597014925373,6.146492537313433,0.290820895522388,0.4552238805970149,0.0895522388059701,0.3507462686567164,2.2553731343283583,2.1194029850746268,116.55595329961592,488.6879246539864,447.7062620486314,-3.051122550537141,20.16101492537313,12.03507462686567,0.6055223880597014,-0.2292929159649513,3.9045223880597018,220.54667153231307,8.517179956024078,21.153743120556715,0.3147014925373134,837.463723880597,23.8219378104704,1.0277577817160253,6.995608202830942,3.208201492537312,0.301,0.511,0.188,0.474,0.301,0.226,0.414,0.331,0.256,0.105,0.789,0.105,0.398,0.195,0.105,0.353,0.398,0.188,0.301,0.308,0.391,0.356,0.098,0.114,0.318,0.25,0.136,0.227,0.205,0.205,0.152,0.015,0.182,0.212,0.083,0.015,0.326,0.121,0.083,0.182,0.273,0.273,8.5,-420.0
P00208_V14G_SF4_proximal,5.591257095336914,4,0,0,3,2,2,6,9,2,14,6,0,7,3,2,2,0,5,4,6,0,3,5,10296.6,-39.3335704309386,29.71,447.96000000000015,22.290000000000003,57,11,12,171.72999999999996,186,-7279.743782615145,40710.08678036217,36258.18799840735,-415.5919926935144,1622.4740000000002,1095.2,47.07,-9.357232684884476,323.2,17778.997437611786,690.7308652696349,1586.4784021446785,24.78,57365.659,1981.7489139294948,83.6185675776779,539.6647254731896,258.89500000000004,127.11851851851851,-0.4855996349498592,0.3667901234567901,5.530370370370372,0.2751851851851852,0.7037037037037037,0.1358024691358024,0.1481481481481481,2.120123456790123,2.2962962962962963,-89.87338003228575,502.5936639550886,447.6319505976216,-5.13076534189524,20.030543209876544,13.520987654320988,0.5811111111111111,-0.1155213911714132,3.990123456790123,219.49379552607144,8.527541546538703,19.586153112897264,0.3059259259259259,708.218012345679,24.466035974438206,1.0323279947861468,6.662527474977649,3.196234567901235,0.309,0.58,0.111,0.407,0.346,0.247,0.346,0.37,0.284,0.049,0.704,0.247,0.358,0.284,0.049,0.37,0.407,0.111,0.346,0.333,0.321,0.388,0.075,0.113,0.312,0.175,0.212,0.263,0.2,0.188,0.075,0.025,0.35,0.2,0.05,0.013,0.362,0.075,0.113,0.312,0.212,0.175,7.0,-594.0
P00208_V14G_SF4_distal,7.778514862060547,4,0,0,3,2,2,6,9,2,14,6,0,7,3,2,2,0,5,4,6,0,3,5,10296.6,-39.3335704309386,29.71,447.96000000000015,22.290000000000003,57,11,12,171.72999999999996,186,-7279.743782615145,40710.08678036217,36258.18799840735,-415.5919926935144,1622.4740000000002,1095.2,47.07,-9.357232684884476,323.2,17778.997437611786,690.7308652696349,1586.4784021446785,24.78,57365.659,1981.7489139294948,83.6185675776779,539.6647254731896,258.89500000000004,127.11851851851851,-0.4855996349498592,0.3667901234567901,5.530370370370372,0.2751851851851852,0.7037037037037037,0.1358024691358024,0.1481481481481481,2.120123456790123,2.2962962962962963,-89.87338003228575,502.5936639550886,447.6319505976216,-5.13076534189524,20.030543209876544,13.520987654320988,0.5811111111111111,-0.1155213911714132,3.990123456790123,219.49379552607144,8.527541546538703,19.586153112897264,0.3059259259259259,708.218012345679,24.466035974438206,1.0323279947861468,6.662527474977649,3.196234567901235,0.309,0.58,0.111,0.407,0.346,0.247,0.346,0.37,0.284,0.049,0.704,0.247,0.358,0.284,0.049,0.37,0.407,0.111,0.346,0.333,0.321,0.388,0.075,0.113,0.312,0.175,0.212,0.263,0.2,0.188,0.075,0.025,0.35,0.2,0.05,0.013,0.362,0.075,0.113,0.312,0.212,0.175,7.0,-465.0
Q9X2D5_SF4_proximal,5.449528694152832,4,0,0,11,6,4,9,8,2,10,7,1,10,8,16,3,5,10,4,7,3,4,11,19014.700000000004,-46.65781620791684,54.89999999999999,878.1800000000001,39.71,59,11,45,314.31000000000006,271,11405.570078455376,71500.34606510622,64172.097144973726,-521.2878221662413,2482.0660000000003,1549.0000000000002,83.14,-36.26111107175096,455.5779999999999,31907.448612629178,1214.8621028076102,3059.756246223112,43.43,123403.202,3508.085833516043,141.7128611250289,972.5621655338764,404.2120000000001,136.7964028776979,-0.3356677425029988,0.3949640287769783,6.317841726618705,0.28568345323741,0.4244604316546763,0.079136690647482,0.3237410071942446,2.261223021582734,1.9496402877697845,82.05446099608184,514.3909788856563,461.6697636329045,-3.750272101915405,17.856589928057556,11.143884892086332,0.5981294964028777,-0.2608713026744673,3.2775395683453232,229.5499900189149,8.740015128112304,22.012634864914475,0.3124460431654676,887.7928201438848,25.23802757925211,1.0195169865109992,6.996850111754507,2.9080000000000004,0.273,0.453,0.273,0.453,0.338,0.209,0.41,0.345,0.245,0.158,0.705,0.137,0.374,0.187,0.165,0.345,0.324,0.273,0.338,0.317,0.345,0.297,0.181,0.261,0.29,0.188,0.13,0.239,0.261,0.196,0.181,0.065,0.196,0.138,0.08,0.072,0.254,0.239,0.174,0.232,0.188,0.254,8.0,-725.0
Q9X2D5_SF4_distal,8.8373441696167,4,0,0,11,6,4,9,8,2,10,7,1,10,8,16,3,5,10,4,7,3,4,11,19014.700000000004,-46.65781620791684,54.89999999999999,878.1800000000001,39.71,59,11,45,314.31000000000006,271,11405.570078455376,71500.34606510622,64172.097144973726,-521.2878221662413,2482.0660000000003,1549.0000000000002,83.14,-36.26111107175096,455.5779999999999,31907.448612629178,1214.8621028076102,3059.756246223112,43.43,123403.202,3508.085833516043,141.7128611250289,972.5621655338764,404.2120000000001,136.7964028776979,-0.3356677425029988,0.3949640287769783,6.317841726618705,0.28568345323741,0.4244604316546763,0.079136690647482,0.3237410071942446,2.261223021582734,1.9496402877697845,82.05446099608184,514.3909788856563,461.6697636329045,-3.750272101915405,17.856589928057556,11.143884892086332,0.5981294964028777,-0.2608713026744673,3.2775395683453232,229.5499900189149,8.740015128112304,22.012634864914475,0.3124460431654676,887.7928201438848,25.23802757925211,1.0195169865109992,6.996850111754507,2.9080000000000004,0.273,0.453,0.273,0.453,0.338,0.209,0.41,0.345,0.245,0.158,0.705,0.137,0.374,0.187,0.165,0.345,0.324,0.273,0.338,0.317,0.345,0.297,0.181,0.261,0.29,0.188,0.13,0.239,0.261,0.196,0.181,0.065,0.196,0.138,0.08,0.072,0.254,0.239,0.174,0.232,0.188,0.254,8.0,-320.0
P49949_SF4,5.249513626098633,4,0,0,8,2,4,8,7,4,3,9,4,8,2,5,1,3,11,3,4,1,3,13,13146.7,-27.84544080469988,49.68,630.3000000000001,26.57,40,8,28,233.8700000000001,177,-4762.586403642873,54984.54333691192,43499.0677399213,-316.4266983981816,1757.667,1269.4,59.51000000000001,-17.51218286371834,309.828,22958.809326317056,980.145144053573,2197.1958737035548,32.940000000000005,81804.42399999998,2838.861310312924,93.13713702873667,691.0245170900213,294.47900000000004,127.63786407766987,-0.2703440854825231,0.4823300970873786,6.119417475728156,0.2579611650485437,0.3883495145631068,0.0776699029126213,0.2718446601941747,2.270582524271845,1.7184466019417477,-46.238702947989054,533.8305178340963,422.3210460186534,-3.07210386794351,17.064728155339804,12.324271844660192,0.5777669902912622,-0.1700211928516343,3.008038834951456,222.901061420554,9.515972272364786,21.33199877382092,0.3198058252427185,794.217708737864,27.561760294300235,0.9042440488226862,6.708975894077876,2.8590194174757286,0.311,0.505,0.184,0.495,0.252,0.252,0.282,0.379,0.34,0.068,0.825,0.107,0.369,0.214,0.107,0.417,0.33,0.184,0.252,0.408,0.34,0.314,0.108,0.186,0.255,0.245,0.157,0.186,0.167,0.304,0.108,0.01,0.206,0.147,0.049,0.069,0.255,0.137,0.137,0.225,0.186,0.245,7.5,-540.0
